Month,Day,Year,Birthday,Name,Description
10,23,1956,10/23/1956,Darrell Pace, U.S. Olympic archer
10,24,1632,10/24/1632,Antony van Leeuwenhoek, Dutch naturalist
10,24,1904,10/24/1904,Moss Hart, playwright
10,24,1911,10/24/1911,Clarence M. Kelley, FBI head
10,24,1926,10/24/1926,Y.A. Tittle," AAFC, NFL QB (Baltimore, SF, NY Giants)"
10,24,1936,10/24/1936,David Nelson, Actor
10,24,1940,10/24/1940,F. Murray Abraham, Actor (Amadeus)
10,24,1947,10/24/1947,Kevin Kline,
10,25,1759,10/25/1759,Baron Grenville," (Whig), British PM (1806-07)"
10,25,1838,10/25/1838,Georges Bizet, composer
10,25,1843,10/25/1843,Gleb Uspensky, Russian author (Power of the Soil)
10,25,1877,10/25/1877,Henry Norris Russell, astronomer (Hertzsprung-Russell diagram)
10,25,1881,10/25/1881,Pablo Picasso, doodler (Guernica) (or 10-05)
10,25,1884,10/25/1884,Eduardo Barrios, Chilean novelist (The Love-Crazed Boy)
10,25,1888,10/25/1888,Richard E Byrd, polar explorer
10,25,1902,10/25/1902,Henry Steele Commager, historian
10,25,1909,10/25/1909,Whit Bissell, Actor
10,25,1912,10/25/1912,Minnie Pearl," in Tenn (Grand Old Oprey, Hee-Haw)"
10,25,1912,10/25/1912,Sarah Ophelia Colley, better known as Minnie Pearl
10,25,1926,10/25/1926,Galina Vishnevskaya, Russian soprano
10,25,1927,10/25/1927,Barbara Cook, in Atlanta Ga
10,25,1928,10/25/1928,Marion Ross, in Minn (Happy Days)
10,25,1928,10/25/1928,Tony Franciosa, Actor
10,25,1931,10/25/1931,Annie Giradot, in Paris
10,25,1935,10/25/1935,Russell L. (Rusty) Schweickart, astronaut (Apollo 9)
10,25,1941,10/25/1941,Helen Reddy, in Melbourne Australia (I am Woman)
10,25,1941,10/25/1941,Anne Tyler,
10,26,1466,10/26/1466,Desiderius Erasmus," Dutch scholar, author of The Praise of Folly"
10,26,1759,10/26/1759,Georges Danton, French Revolutionary leader
10,26,1855,10/26/1855,Charles Post, who had a way with breakfast cereals
10,26,1911,10/26/1911,Sid Gillman," NFL coach (LA, San Diego, Houston)"
10,26,1916,10/26/1916,Francois Mitterrand, French President
10,26,1917,10/26/1917,Felix the cat, cartoon character
10,26,1919,10/26/1919,Mohammed Reza Pahlavi, shah of Iran (1941-79)
10,26,1933,10/26/1933,Suzy Parker, in San Antonio Texas
10,26,1948,10/26/1948,Jaclyn Smith, in Houston Texas (Charlie's Angel)
10,26,1954,10/26/1954,Lauren Tewes, (Love Boat)
10,27,1728,10/27/1728,Capt. James Cook, discovered Sandwich Islands
10,27,1782,10/27/1782,Niccolo Paganini," composer, violin virtuoso"
10,27,1811,10/27/1811,Issac Merrit Singer, invented 1st practical home sewing machine
10,27,1844,10/27/1844,Klas Arnoldson," Swedish politician, pacifist (Nobel 1908)"
10,27,1858,10/27/1858,Theodore Roosevelt, 26th Pres (1901-09) (Nobel 1906)
10,27,1872,10/27/1872,Emily Post," authority on social behavior, writer (Etiquette)"
10,27,1910,10/27/1910,Freddie DeCordova, film & TV producer (The Tonight Show)
10,27,1914,10/27/1914,Dylan Thomas," poet (A Child's Christmas in Wales, Under Milkwood)"
10,27,1917,10/27/1917,Oliver Tambo, leader of African National Congress
10,27,1918,10/27/1918,Teresa Wright, in NYC
10,27,1920,10/27/1920,Nanette Fabray, in San Diego Calif
10,27,1924,10/27/1924,Ruby Dee, in Cleve
10,27,1926,10/27/1926,H.R. Haldeman, former White House Chief of Staff - Watergate figure
10,27,1930,10/27/1930,Bill George," NFL linebacker (Chicago Bears, LA Rams)"
10,27,1939,10/27/1939,John Cleese," (Monty Python, Fawlty Towers)"
10,27,1945,10/27/1945,Carrie Snodgress, in Park Ridge Illinois
10,27,1951,10/27/1951,Jayne Kennedy, entertainer
10,27,1958,10/27/1958,Simon Le Bon, disco king
10,28,1466,10/28/1466,Erasmus," scholar, author of ""In Praise of Folly"""
10,28,1585,10/28/1585,Cornelius Otto Jansen," of France, Roman Catholic reform leader"
10,28,1846,10/28/1846,Auguste Escoffier, king of chefs & chef of kings
10,28,1902,10/28/1902,Elsa Lanchaster, in England - The Bride of Frankenstein
10,28,1907,10/28/1907,Edith Head, Fashion designer
10,28,1914,10/28/1914,Dr Jonas Salk, who made polio a fear of the past
10,28,1926,10/28/1926,Bowie Kuhn, former baseball commissioner
10,28,1929,10/28/1929,Dody Goodman, in Columbus Ohio
10,28,1929,10/28/1929,Joan Plowright, English Actress
10,28,1936,10/28/1936,Charlie Daniels, country music star
10,28,1937,10/28/1937,Lenny Wilkins," NBA player, coach (Seattle, Cleveland)"
10,28,1939,10/28/1939,Jane Alexander," Actress (The Betsy, Kramer vs. Kramer) in Mass"
10,28,1940,10/28/1940,Gennadi M. Strekalov," Soviet cosmonaut (Soyuz T-3, T-8, T-11)"
10,28,1944,10/28/1944,Coluche, French comedian
10,28,1948,10/28/1948,Thelma Hopkins, in Lousiville Kentucky - Sung backup for Tony Orlando
10,28,1949,10/28/1949,Bruce Jenner, Decathalon champ
10,28,1959,10/28/1959,Walther Bauersfeld, 1919 invented 1st modern projection planetarium
10,29,1656,10/29/1656,Edmund Halley, in London
10,29,1740,10/29/1740,James Boswell," in Scotland, Samuel Johnson's biographer"
10,29,1873,10/29/1873,Guillermo Valencia," Colombian poet, translator, statesman"
10,29,1875,10/29/1875,Marie, queen consort of Ferdinand I of Rumania
10,29,1884,10/29/1884,Bela Lugosi," horror Actor (Dracula, Body Snatcher)"
10,29,1891,10/29/1891,Fanny Brice," singing comedienne (Ziegeld Follies, Baby Snooks)"
10,29,1897,10/29/1897,Paul Joseph Goebbels, Nazi propagandist
10,29,1910,10/29/1910,Alfred J. Ayer," English Neopositivist philosopher, logician"
10,29,1911,10/29/1911,Mahalia Jackson,
10,29,1921,10/29/1921,Bill Mauldin, political cartoonist
10,29,1926,10/29/1926,Jon Vickers, Canadian tenor
10,29,1945,10/29/1945,Melba Moore, in NYC
10,29,1947,10/29/1947,Richard Dreyfuss," Actor (Jaws, Close Encounters of the 3rd Kind)"
10,29,1948,10/29/1948,Kate Jackson," Alabama (Charley's Angels, Making Love)"
10,30,1632,10/30/1632,Richard Brinsley Sheridan," playwright (Rivals, School for Scandal)"
10,30,1735,10/30/1735,John Adams," (F), 2nd pres (1797-1801) in Braintree, Mass"
10,30,1871,10/30/1871,Paul Valery," French poet, essayist, critic"
10,30,1873,10/30/1873,Francisco Madero," Mexican revolutionary, president (1911-13)"
10,30,1885,10/30/1885,Ezra Pound," in Hailey, Idaho"
10,30,1894,10/30/1894,Charles Atlas,
10,30,1896,10/30/1896,Ruth Gordon," Mass (Rosemary's Baby, Harold & Maude)"
10,30,1919,10/30/1919,Jane Randolph, Sung backup for Tony Orlando
10,30,1932,10/30/1932,Louis Malle, film director
10,30,1937,10/30/1937,Claude Lelouch, Movie director
10,30,1939,10/30/1939,Grace Slick," rock singer (Jefferson Starship), Chic"
10,30,1943,10/30/1943,Talia Shire, (Adrianne-Rocky)
10,30,1945,10/30/1945,Henry Winkler, TV Actor (Fonz)
10,31,1632,10/31/1632,Jan Vermeer," Dutch painter (Procuress, The Astronomer)"
10,31,1795,10/31/1795,John Keats, Romantic poet
10,31,1815,10/31/1815,Karl Weierstrass, German mathematician (theory of functions)
10,31,1860,10/31/1860,Juliette Gordon Low, Girl Scout founder
10,31,1897,10/31/1897,Wilbur (Pete) Henry," NFL tackle (Canton, NY Giants, Pottsville)"
10,31,1912,10/31/1912,Dale Evans, in Uvalde Texas aka Mrs Roy Rodgers
10,31,1922,10/31/1922,Barbara Bel Geddes, (Dallas)
10,31,1930,10/31/1930,Michael Collins," astronaut (Gemini 10, Apollo 11)"
10,31,1931,10/31/1931,Dan Rather, CBS anchorman (What's the frequency Kenneth?) Courage!
10,31,1931,10/31/1931,Lee Grant, in NYC
10,31,1936,10/31/1936,Michael Landon, an acting angel
10,31,1939,10/31/1939,Melinda Dillon,
10,31,1942,10/31/1942,David Ogden Stiers, Actor
10,31,1947,10/31/1947,Frank Shorter, runner
10,31,1950,10/31/1950,Jane Pauley, in Indianapolis Indiana - Good Morning
10,31,1950,10/31/1950,John Candy,
11,1,1699,11/1/1699,Martin Luther, protestant reformer
11,1,1762,11/1/1762,Spencer Perceval," (Tory), British PM (1809-12)"
11,1,1782,11/1/1782,Viscount Goderich," (Tory), British PM (1827-28)"
11,1,1798,11/1/1798,Sir Benjamin Lee," Baronet Guinness, Irish brewer, Dublin mayor"
11,1,1853,11/1/1853,Jose Santos Zelaya," (L), ruler of Nicaragua (1893-1910)"
11,1,1871,11/1/1871,Stephen Crane, poet (Red Badge of Courage)
11,1,1878,11/1/1878,Carlos Saavedra Lamas, Argentine jurist (Nobel Peace Prize 1936)
11,1,1880,11/1/1880,Sholem Asch," Yiddish novelist, playwright (Three Cities)"
11,1,1886,11/1/1886,Hermann Broch," Austrian novelist (Sleepwalkers, Bewitchment)"
11,1,1889,11/1/1889,Philip John Noel-Baker," statesman, disarmament advocate (Nobel '59)"
11,1,1892,11/1/1892,Alexander Alekhine," of Russia, world chess champion (1927-46)"
11,1,1929,11/1/1929,Betsy Palmer," in E Chicago Illinois, Actress"
11,1,1935,11/1/1935,Gary Player, South African golfer
11,1,1939,11/1/1939,Barbara Bossom, in Penn (Hill St Blues)
11,1,1942,11/1/1942,Larry Flint, publisher (Hustler)
11,1,1960,11/1/1960,Fernando Valenzuela, pitcher (LA Dodgers)
11,2,1734,11/2/1734,Daniel Boone," frontiersman, explorer"
11,2,1755,11/2/1755,Marie-Antoinette, let them eat cake
11,2,1795,11/2/1795,James Knox Polk, 11th Pres (1845-1849)
11,2,1815,11/2/1815,George Boole, mathematician
11,2,1865,11/2/1865,Warren Gamaliel Harding," (R), 28th pres (1921-23)"
11,2,1885,11/2/1885,Harlow Shapley, US astronomer
11,2,1911,11/2/1911,Odysseus Elytis, Greek poet (Nobel 1979)
11,2,1913,11/2/1913,Burt Lancaster," Actor (From Here to Eternity, Elmer Gantry)"
11,2,1920,11/2/1920,Ann Rutherford, Actress
11,2,1936,11/2/1936,Rose Bird, Calif Supreme Court Judge
11,2,1938,11/2/1938,Patrick Buchanan, political columnist
11,2,1941,11/2/1941,David Hemmings, English Actor
11,2,1942,11/2/1942,Shere Hite, sex therapist
11,3,1718,11/3/1718,John Montague," 4th Earl of Sandwich, inventor of same"
11,3,1794,11/3/1794,William Cullen Bryant, poet (Thanatopsis)
11,3,1801,11/3/1801,Karl Baedeker, German publisher of travel books
11,3,1901,11/3/1901,Andre Malraux, French novelist and art historian
11,3,1908,11/3/1908,Bronko Nagurski, NFL fullback (Chicago Bears)
11,3,1909,11/3/1909,James Reston, columnist (NY Times)
11,3,1918,11/3/1918,Bob Feller, pitcher
11,3,1918,11/3/1918,Russell B. Long, (D-Sen-La)
11,3,1922,11/3/1922,Charles Bronson, Actor
11,3,1930,11/3/1930,William H. Dana, X-15 pilot
11,3,1933,11/3/1933,Ken Berry," Actor, dancer, TV personality"
11,3,1933,11/3/1933,Michael S. Dukakis, (D-Gov-Mass)
11,3,1933,11/3/1933,Monica Vitti, in Rome Italy
11,3,1937,11/3/1937,Paula Wayne,
11,3,1948,11/3/1948,Lulu, in Glasgow Scotland - To Sir With Love
11,3,1949,11/3/1949,Larry Holmes, boxer
11,3,1954,11/3/1954,Adam Ant, punk rocker
11,3,1959,11/3/1959,Dolph Lundgren, (Rocky IV)
11,4,1862,11/4/1862,Eden Phillpotts," English novelist, poet, playwright"
11,4,1879,11/4/1879,Will Rogers," humorist, never met Hitler"
11,4,1906,11/4/1906,Bob Considine, sports columnist
11,4,1909,11/4/1909,Ciro Alegria, Peruvian novelist (Golden Serpent)
11,4,1916,11/4/1916,Walter Cronkite," newsman (""and that's the way it is"")"
11,4,1918,11/4/1918,Art Carney," Actor (Honeymooners, Harold and Maude)"
11,4,1919,11/4/1919,Martin Balsam, Actor
11,4,1930,11/4/1930,Doris Roberts, in St Louis
11,4,1930,11/4/1930,Kate Reid, in London England
11,4,1937,11/4/1937,Loretta Swift, in Passaic NJ - Hot Lips on M*A*S*H
11,5,1855,11/5/1855,Eugene V. Debs," labor organizer, Socialist presidential candidate"
11,5,1857,11/5/1857,Ida Tarbell, muckraker (Standard Oil was very unhappy)
11,5,1876,11/5/1876,Raymond Duchamp-Villon, cubist sculptor
11,5,1885,11/5/1885,Will Durant," writer, historian (Story of Civilization)"
11,5,1891,11/5/1891,Earle (Greasy) Neale, NFL coach (Philadelphia Eagles)
11,5,1905,11/5/1905,Joel McCrea, Actor
11,5,1912,11/5/1912,Roy Rogers," cowboy (Happy Trails to you, Roy & Trigger)"
11,5,1913,11/5/1913,Vivien Leigh, Frankly my dear I don't give a damn
11,5,1931,11/5/1931,Ike Turner, AKA Mr. Tina Turner!
11,5,1941,11/5/1941,Patricia Hardy,
11,5,1942,11/5/1942,Paul Simon," singer, songwriter (Bridge Over Troubled Waters)"
11,5,1942,11/5/1942,Elke Sommer, in Berlin Germany
11,5,1943,11/5/1943,Sam Shepard, American playwright
11,5,1946,11/5/1946,Patricia K. Kuhl, speech and hearing scientist
11,5,1952,11/5/1952,Bill Walton," NBA star (Portland Trail Blazers, Boston Celtics)"
11,5,1963,11/5/1963,Tatum O'Neal, in LA aka Mrs John Macenroe (Paper Moon)
11,5,1963,11/5/1963,Andrea McArdle, in Phila - Sun will come out tommorrow
11,6,1671,11/6/1671,Colley Cibber," English dramatist, poet laureate (Love's Last Shift)"
11,6,1771,11/6/1771,Aloys Senefelder, inventor of lithography
11,6,1814,11/6/1814,Adolphe Sax," Belgian musician, saxophone inventor"
11,6,1851,11/6/1851,Charles H Dow, co-founder of Dow Jones/1st editor of Wall St Journal
11,6,1854,11/6/1854,John Phillip Souza, march king (Stars and Stripes Forever)
11,6,1860,11/6/1860,Ignace Jan Paderewski," Polish composer, pianist, patriot"
11,6,1861,11/6/1861,James A. Naismith, inventor of basketball
11,6,1867,11/6/1867,Marie Curie, discoverer of radium
11,6,1887,11/6/1887,Walter Johnson, Hall of Fame pitcher (Wash. Senators 1907-27)
11,6,1896,11/6/1896,Fibber McGee, early radio comedian
11,6,1900,11/6/1900,Heinrich Himmler, Nazi SS leader
11,6,1906,11/6/1906,Francis Lederer, Actor
11,6,1913,11/6/1913,Albert Camus, French novelist
11,6,1921,11/6/1921,James Jones, author
11,6,1922,11/6/1922,Al Hirt, Jazz trumpeter
11,6,1926,11/6/1926,Joan Sutherland, Australian opera star
11,6,1932,11/6/1932,Mike Nichols, stage and film director
11,6,1942,11/6/1942,Johnny Rivers,
11,6,1943,11/6/1943,Joni Mitchell,
11,6,1946,11/6/1946,Sally Field, in Pasadena Cal - we really like her (Flying Nun)
11,6,1955,11/6/1955,Maria Shriver, (Newscaster)
11,7,994,11/7/994,Muhammad ibn Hazm," historian, jurist, writer of Islamic Spain"
11,7,1598,11/7/1598,Francisco de Zurbar n, Spanish Baroque painter
11,7,1867,11/7/1867,Madame Marie Sklodowska Curie," discovered radium (Nobel 1903, 1911)"
11,7,1867,11/7/1867,Marie Curie,
11,7,1879,11/7/1879,Leon Trotsky," Russian Communist theorist, Bolshevik"
11,7,1903,11/7/1903,Konrad Lorenz," zoologist, ethologist, writer (Nobel 1973)"
11,7,1918,11/7/1918,Billy Graham, evangelist
11,7,1943,11/7/1943,Judith Frost, in British Columbia
11,7,1944,11/7/1944,Joe Niekro,
11,7,1957,11/7/1957,Kathy McMillan, track star
11,7,1964,11/7/1964,Dana Plato, in Maywood California
11,8,1656,11/8/1656,Sir Edmond Halley," astronomer, 1st to calculate a comet's orbit"
11,8,1848,11/8/1848,Gottlob Frege," German mathematician, logician, philosopher"
11,8,1900,11/8/1900,Margaret Mitchell, (Gone With the Wind)
11,8,1909,11/8/1909,Katherine Hepburn," in Conn (African Queen, On Golden Pond)"
11,8,1916,11/8/1916,Peter Weiss," German dramatist, novelist (Marat/Sade)"
11,8,1922,11/8/1922,Dr. Christiaan Barnard, performed 1st human heart transplantation
11,8,1927,11/8/1927,Patti Page, in Claremont Oklahoma
11,8,1931,11/8/1931,Morley Safer, TV newscaster (60 Minutes)
11,8,1933,11/8/1933,Esther Rolle, in Pompano Florida (Good Times)
11,8,1936,11/8/1936,Edward G. Gibson, astronaut (Skylab 4)
11,8,1947,11/8/1947,Minnie Ripperton, in Chic
11,8,1949,11/8/1949,Bonnie Raitt," in LA, singer"
11,8,1952,11/8/1952,Christie Hefner, daughter of Hugh Hefner
11,8,1954,11/8/1954,Rickie Lee Jones, in Chicago
11,9,1802,11/9/1802,Elijah P. Lovejoy," American newspaper publisher, abolitionist"
11,9,1818,11/9/1818,Ivan Turgenev," Russian novelist, poet, playwright (Fathers & Sons)"
11,9,1821,11/9/1821,Charles Baudelaire, Poet
11,9,1841,11/9/1841,Edward VII, king of England (1901-10)
11,9,1850,11/9/1850,Lewis Lewin," German toxicologist, father of psychopharmacology"
11,9,1898,11/9/1898,Paul Robeson, Actor and Singer
11,9,1903,11/9/1903,Gregory Pincus, birth control pill inventor
11,9,1903,11/9/1903,Ward Bond,
11,9,1905,11/9/1905,James William Fulbright, (Sen-Mo)
11,9,1915,11/9/1915,Sargent Shriver, (Peace Corp)
11,9,1915,11/9/1915,Hedy Lamarr,
11,9,1918,11/9/1918,Florence Chadwick, swimmer
11,9,1918,11/9/1918,Spiro Agnew," (R), 39th VP (1973-77), crook"
11,9,1926,11/9/1926,Hugh Hefner, Publisher
11,9,1932,11/9/1932,Carl Perkins,
11,9,1933,11/9/1933,Jean-Paul Belmondo,
11,9,1934,11/9/1934,Carl Sagan," astronomer, author (Cosmos, Broca's Brain)"
11,9,1936,11/9/1936,Mary Travers," in Louisville Ky, (Peter Paul & Mary)"
11,9,1936,11/9/1936,Mikhail N. Tal," of USSR, world chess champion (1960-61)"
11,9,1939,11/9/1939,Michael Learned,
11,9,1952,11/9/1952,Lou Ferrigno, Actor (Incredible Hulk)
11,10,1668,11/10/1668,Francois Couperin, composer
11,10,1683,11/10/1683,George II, king of England (1727-60)
11,10,1697,11/10/1697,William Hogarth, English satiric painter/engraver (Rake's Progress)
11,10,1730,11/10/1730,Oliver Goldsmith," Irish novelist, dramatist (She Stoops to Conquer)"
11,10,1759,11/10/1759,Frederich von Schiller," in Germany, poet"
11,10,1793,11/10/1793,Jared Kirtland," American physician, naturalist"
11,10,1794,11/10/1794,Adm. Matthew Perry,
11,10,1819,11/10/1819,Cyrus West Field," financier, success of 1st transatlantic cable"
11,10,1827,11/10/1827,Lewis Wallace (Ben Hur), Soldier diploman and novelist
11,10,1829,11/10/1829,William Booth, founded Salvation Army
11,10,1844,11/10/1844,Sir John S.D. Thompson," (C), 4th prime minister of Canada (1892-94)"
11,10,1847,11/10/1847,Joseph Pulitzer, Journalist and publisher
11,10,1882,11/10/1882,Frances Perkins, 1st woman Cabinet member
11,10,1883,11/10/1883,Kahlil Gibran,
11,10,1895,11/10/1895,John Knudsen Northrop, aircraft designer
11,10,1903,11/10/1903,Clare Booth Luce, Journalist and Diplomat
11,10,1919,11/10/1919,Clyde (Bulldog) Turner, NFL center (Chicago Bears)
11,10,1921,11/10/1921,Chuck Connors,
11,10,1925,11/10/1925,Richard Burton," Welsh Actor (Cleopatra, Virginia Woolf)"
11,10,1929,11/10/1929,Max von Sydow,
11,10,1932,11/10/1932,Omar Sharif,
11,10,1933,11/10/1933,Ronald E. Evans, astronaut (Apollo 17)
11,10,1936,11/10/1936,John Madden,
11,10,1946,11/10/1946,David Stockman, ex-budget director
11,10,1949,11/10/1949,Donna Fargo, in North Carolina
11,10,1949,11/10/1949,Ann Reinking, in Seattle Washington
11,10,1959,11/10/1959,MacKenzie Phillips, in Alexandra Va (One Day at a Time)
11,11,1050,11/11/1050,Henry IV, Holy Roman emperor (1036-1106)
11,11,1636,11/11/1636,Yen Jo-chu, Chinese scholar of Ch'ing dynasty
11,11,1744,11/11/1744,Abigail Smith Adams, 2nd 1st lady
11,11,1821,11/11/1821,Fyodor Dostoyevsky, Russian author (Crime and Punishment)
11,11,1836,11/11/1836,Thomas Bailey Aldrich," American author, editor (Story of a Bad Boy)"
11,11,1864,11/11/1864,Alfred Hermann Fried, German pacifist (Nobel 1911)
11,11,1885,11/11/1885,Gen George S Patton,
11,11,1899,11/11/1899,Pat O'Brien," U.S. Actor (Knute Rockne, Angels with Dirty Faces)"
11,11,1901,11/11/1901,Sam Spiegel, film producer
11,11,1904,11/11/1904,Alger Hiss, hid papers in a pumpkin
11,11,1914,11/11/1914,Howard Fast, screenwriter
11,11,1915,11/11/1915,William Proxmire," (D-Wis-Sen), (Golden Fleece Awards)"
11,11,1920,11/11/1920,Gene Tierney, in Bkln
11,11,1922,11/11/1922,Kurt Vonnegut Jr.," author (Slaughterhouse Five, Sirens of Titan)"
11,11,1925,11/11/1925,Jonathan Winters, comedian
11,11,1934,11/11/1934,Bibi Andersson, in Sweden
11,11,1936,11/11/1936,Susan Kohner,
11,11,1945,11/11/1945,Denise Alexander, in NYC
11,11,1945,11/11/1945,Daniel Ortega Saavedra," president of Nicaragua (1984-, )"
11,11,1951,11/11/1951,Fuzzy Zoeller, Golfer
11,11,1955,11/11/1955,Jigme Singye Wangchuk," king of Bhutan (1972-, )"
11,11,1963,11/11/1963,Demi Moore,
11,11,1964,11/11/1964,Philip McKeon, Actor
11,12,1790,11/12/1790,Letitia Christian Tyler, 1st wife of President Tyler
11,12,1815,11/12/1815,Elizabeth Cady Stanton," Johnstown, NY, suffragist"
11,12,1817,11/12/1817,Baha'Ullah (Mirza Husayn Ali), founded Bah '¡ faith
11,12,1833,11/12/1833,Aleksandr Borodin, Russian composer
11,12,1840,11/12/1840,Auguste Rodin, sculptor (Kiss)
11,12,1866,11/12/1866,Sun Yat-sen, father of modern China (ROC and PRC)
11,12,1908,11/12/1908,Harry A. Blackmun, U.S. Supreme Court justice
11,12,1912,11/12/1912,Alphonse (Tuffy) Leemans, NFL fullback (NY Giants)
11,12,1922,11/12/1922,Kim Hunter, Actress
11,12,1929,11/12/1929,Grace Kelly, Princess of Monaco in Phila
11,12,1937,11/12/1937,Ina Ballin,
11,12,1937,11/12/1937,Richard H. Truly," U.S. astronaut (STS-2, 8)"
11,12,1942,11/12/1942,Stefanie Powers, in Hollywood Cal (Hart to Hart)
11,12,1945,11/12/1945,Neil Young," Canadian singer, songwriter"
11,12,1961,11/12/1961,Nadia Comaneci," in Romania, Olympic gymnast"
11,13,354,11/13/354,St. Augustine," of Hippo in Numidia, Algeria"
11,13,1312,11/13/1312,Edward III, king of England (1327-77)
11,13,1582,11/13/1582,Augustine,
11,13,1792,11/13/1792,Edward John Trelawney," English traveler, author"
